name,position,team_name,ict_index_gw,opponent_team,starts_gw,total_points_gw,transfers_balance,value,was_home,avg_home_difficulty,avg_away_difficulty,avg_difficulty,team_id,opponent_team_difficulty,name_substring
Yoane Wissa,FWD,Brentford,11.6,18,1,9,0,60,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Wissa
Reiss Nelson,MID,Arsenal,0.0,16,0,0,0,50,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Nelson
Facundo Pellistri Rebollo,MID,Man Utd,0.8,20,0,1,0,45,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Rebollo
James Hill,DEF,Bournemouth,0.2,19,0,1,0,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Hill
Bruno Cavaco Jordão,MID,Wolves,0.0,14,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,Jordão
Kjell Scherpen,GK,Brighton,0.0,12,0,0,0,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Scherpen
Máximo Perrone,MID,Man City,0.0,6,0,0,0,45,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8157894736842106,Perrone
Aleksandar Mitrović,FWD,Fulham,3.3,9,0,1,0,75,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Mitrović
Kevin Schade,MID,Brentford,0.4,18,0,1,0,55,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Schade
Moussa Niakhaté,DEF,Nott'm Forest,0.0,1,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Niakhaté
Paul Dummett,DEF,Newcastle,0.0,2,0,0,0,40,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Dummett
Sven Botman,DEF,Newcastle,5.5,2,1,5,0,45,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Botman
Issa Diop,DEF,Fulham,3.2,9,1,8,0,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Diop
Aaron Ramsdale,GK,Arsenal,1.3,16,1,2,0,50,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Ramsdale
Tosin Adarabioyo,DEF,Fulham,0.0,9,0,0,0,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Adarabioyo
Trent Alexander-Arnold,DEF,Liverpool,2.3,7,1,1,0,80,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Alexander-Arnold
Anass Zaroury,MID,Burnley,0.0,13,0,-2,0,50,True,,,,,2.736842105263157,Zaroury
Pervis Estupiñán,DEF,Brighton,16.0,12,1,7,0,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Estupiñán
Chiedozie Ogbene,FWD,Luton,0.0,5,0,1,0,50,False,,,,,2.894736842105263,Ogbene
Harvey Elliott,MID,Liverpool,2.2,7,0,1,0,50,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Elliott
Jack Robinson,DEF,Sheffield Utd,0.0,8,1,2,0,45,True,,,,,2.8684210526315788,Robinson
Gabriel Martinelli Silva,MID,Arsenal,7.6,16,1,5,0,80,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Silva
Wout Weghorst,FWD,Burnley,0.0,13,0,0,0,55,True,,,,,2.736842105263157,Weghorst
Jhon Durán,FWD,Aston Villa,0.0,15,0,0,0,50,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Durán
Oscar Bobb,MID,Man City,0.0,6,0,0,0,45,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8157894736842106,Bobb
Michail Antonio,FWD,West Ham,1.1,3,1,1,0,60,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Antonio
Malang Sarr,DEF,Chelsea,0.0,11,0,0,0,45,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Sarr
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0.0,11,0,0,0,50,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Damaceno
Micky van de Ven,DEF,Spurs,0.0,4,1,1,0,45,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Ven
Shola Shoretire,FWD,Man Utd,0.0,20,0,0,0,45,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Shoretire
Lisandro Martínez,DEF,Man Utd,0.9,20,1,0,0,50,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Martínez
Alex Mighten,MID,Nott'm Forest,0.0,1,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Mighten
Bryan Mbeumo,MID,Brentford,8.3,18,1,7,0,65,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Mbeumo
Nicolas Pépé,MID,Arsenal,0.0,16,0,0,0,50,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Pépé
Alexis Mac Allister,MID,Liverpool,2.7,7,1,1,0,60,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Allister
Omari Kellyman,MID,Aston Villa,0.0,15,0,0,0,45,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Kellyman
Youri Tielemans,MID,Aston Villa,1.9,15,0,1,0,60,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Tielemans
Remo Freuler,MID,Nott'm Forest,0.0,1,0,0,0,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Freuler
Illia Zabarnyi,DEF,Bournemouth,1.7,19,1,2,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Zabarnyi
Karl Hein,GK,Arsenal,0.0,16,0,0,0,40,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Hein
Aaron Connolly,FWD,Brighton,0.0,12,0,0,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Connolly
Dean Henderson,GK,Man Utd,0.0,20,0,0,0,45,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Henderson
Jay Rodriguez,FWD,Burnley,0.0,13,0,0,0,55,True,,,,,2.736842105263157,Rodriguez
Marcos Senesi,DEF,Bournemouth,1.7,19,1,1,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Senesi
Granit Xhaka,MID,Arsenal,0.0,16,0,0,0,60,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Xhaka
James Trafford,GK,Burnley,0.0,13,1,2,0,45,True,,,,,2.736842105263157,Trafford
Dan Burn,DEF,Newcastle,3.2,2,1,2,0,45,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Burn
Saïd Benrahma,MID,West Ham,6.0,3,1,2,0,60,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Benrahma
Brandon Aguilera Zamora,MID,Nott'm Forest,0.0,1,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Zamora
Tyler Onyango,MID,Everton,0.0,10,0,0,0,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Onyango
Joe Taylor,FWD,Luton,0.0,5,0,0,0,45,False,,,,,2.894736842105263,Taylor
Karl Darlow,GK,Newcastle,0.0,2,0,0,0,40,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Darlow
Joachim Andersen,DEF,Crystal Palace,10.8,17,1,9,0,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Andersen
Allan Campbell,MID,Luton,0.0,5,0,0,0,50,False,,,,,2.894736842105263,Campbell
Carlos Mendes Gomes,MID,Luton,0.0,5,0,0,0,45,False,,,,,2.894736842105263,Gomes
Pedro Lomba Neto,MID,Wolves,13.2,14,1,1,0,55,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,Neto
Luc De Fougerolles,DEF,Fulham,0.0,9,0,0,0,40,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Fougerolles
Dane Scarlett,FWD,Spurs,0.0,4,0,0,0,45,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Scarlett
Lucas Digne,DEF,Aston Villa,6.0,15,1,-1,0,45,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Digne
Enzo Fernández,MID,Chelsea,6.7,11,1,1,0,50,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Fernández
Matt Targett,DEF,Newcastle,0.0,2,0,0,0,45,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Targett
Demarai Gray,MID,Everton,0.0,10,0,0,0,55,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Gray
Stefan Ortega Moreno,GK,Man City,0.0,6,0,0,0,40,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8157894736842106,Moreno
Sam Johnstone,GK,Crystal Palace,0.7,17,1,6,0,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Johnstone
Emiliano Buendía Stati,MID,Aston Villa,0.0,15,0,0,0,60,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Stati
Alexandre Moreno Lopera,DEF,Aston Villa,0.0,15,0,0,0,50,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Lopera
Japhet Tanganga,DEF,Spurs,0.0,4,0,0,0,40,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Tanganga
Marvelous Nakamba,MID,Luton,2.6,5,1,2,0,45,False,,,,,2.894736842105263,Nakamba
Nathan Collins,DEF,Brentford,2.6,18,1,1,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Collins
Leandro Trossard,MID,Arsenal,1.6,16,0,1,0,70,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Trossard
Antony Matheus dos Santos,MID,Man Utd,6.1,20,1,3,0,70,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Santos
Trevoh Chalobah,DEF,Chelsea,0.0,11,0,0,0,45,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Chalobah
Luke Cundle,MID,Wolves,0.0,14,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,Cundle
Lukasz Fabianski,GK,West Ham,0.0,3,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Fabianski
Tino Livramento,DEF,Newcastle,0.0,2,0,0,0,45,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Livramento
Aymeric Laporte,DEF,Man City,2.9,6,0,1,0,50,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8157894736842106,Laporte
Kieran Trippier,DEF,Newcastle,7.5,2,1,2,0,65,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Trippier
Richarlison de Andrade,MID,Spurs,5.4,4,1,2,0,70,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Andrade
John McAtee,FWD,Luton,0.0,5,0,0,0,45,False,,,,,2.894736842105263,McAtee
Jayden Bogle,DEF,Sheffield Utd,0.0,8,0,0,0,45,True,,,,,2.8684210526315788,Bogle
Jason Steele,GK,Brighton,2.2,12,1,2,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Steele
Nick Pope,GK,Newcastle,3.4,2,1,3,0,55,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Pope
Kai Havertz,MID,Arsenal,5.5,16,1,2,0,75,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Havertz
Wesley Moraes Ferreira da Silva,FWD,Aston Villa,0.0,15,0,0,0,50,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Silva
Vladimír Coufal,DEF,West Ham,4.4,3,1,2,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Coufal
Marcus Rashford,MID,Man Utd,6.9,20,1,3,0,90,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Rashford
Lewis O'Brien,MID,Nott'm Forest,0.0,1,0,0,0,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,O'Brien
Evan Ferguson,FWD,Brighton,8.0,12,0,5,0,60,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Ferguson
Tom McGill,GK,Brighton,0.0,12,0,0,0,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,McGill
Yves Bissouma,MID,Spurs,6.3,4,1,2,0,50,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Bissouma
João Victor Gomes da Silva,MID,Wolves,5.1,14,1,2,0,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,Silva
Abdoulaye Doucouré,MID,Everton,6.8,10,1,2,0,55,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Doucouré
Ederson Santana de Moraes,GK,Man City,1.8,6,1,6,0,55,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8157894736842106,Moraes
Virgil van Dijk,DEF,Liverpool,2.4,7,1,2,0,60,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Dijk
Willy Boly,DEF,Nott'm Forest,6.1,1,1,1,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Boly
Scott McTominay,MID,Man Utd,0.7,20,0,1,0,50,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,McTominay
Rico Lewis,DEF,Man City,0.8,6,1,6,0,45,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8157894736842106,Lewis
Alejandro Garnacho,MID,Man Utd,1.5,20,1,3,0,50,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Garnacho
Jean-Philippe Gbamin,MID,Everton,0.0,10,0,0,0,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Gbamin
Lewis Dobbin,MID,Everton,0.3,10,0,1,0,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Dobbin
Riyad Mahrez,MID,Man City,0.0,6,0,0,0,75,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8157894736842106,Mahrez
Matija Šarkić,GK,Wolves,0.0,14,0,0,0,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,Šarkić
Auston Trusty,DEF,Sheffield Utd,0.0,8,0,0,0,40,True,,,,,2.8684210526315788,Trusty
Anthony Gordon,MID,Newcastle,5.6,2,1,4,0,55,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Gordon
Emmanuel Dennis,FWD,Nott'm Forest,0.0,1,0,0,0,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Dennis
Nathaniel Clyne,DEF,Crystal Palace,0.0,17,0,0,0,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Clyne
Thiago Alcántara do Nascimento,MID,Liverpool,0.0,7,0,0,0,50,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Nascimento
Ryan Giles,DEF,Luton,6.1,5,1,0,0,45,False,,,,,2.894736842105263,Giles
Admiral Muskwe,FWD,Luton,0.0,5,0,0,0,45,False,,,,,2.894736842105263,Muskwe
Edson Álvarez Velázquez,MID,West Ham,0.0,3,0,0,0,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Velázquez
Jakub Kiwior,DEF,Arsenal,0.0,16,0,0,0,45,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Kiwior
Lloyd Kelly,DEF,Bournemouth,0.0,19,0,0,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Kelly
Vitalii Mykolenko,DEF,Everton,0.0,10,0,0,0,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Mykolenko
Aidan Francis-Clarke,DEF,Luton,0.0,5,0,0,0,40,False,,,,,2.894736842105263,Francis-Clarke
Emerson Leite de Souza Junior,DEF,Spurs,7.2,4,1,8,0,45,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Junior
Joël Veltman,DEF,Brighton,0.1,12,0,1,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Veltman
Miguel Almirón Rejala,MID,Newcastle,5.0,2,1,2,0,65,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Rejala
Bobby Thomas,DEF,Burnley,0.0,13,0,0,0,40,True,,,,,2.736842105263157,Thomas
Charlie Goode,DEF,Brentford,0.0,18,0,0,0,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Goode
Alejo Véliz,FWD,Spurs,0.0,4,0,0,0,55,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Véliz
Kepa Arrizabalaga,GK,Chelsea,0.0,11,0,0,0,50,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Arrizabalaga
Mark Travers,GK,Bournemouth,0.0,19,0,0,0,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Travers
Guglielmo Vicario,GK,Spurs,0.0,4,1,1,0,50,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Vicario
Isaac Hayden,MID,Newcastle,0.0,2,0,0,0,45,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Hayden
Jamaal Lascelles,DEF,Newcastle,0.0,2,0,0,0,40,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Lascelles
Andrew Robertson,DEF,Liverpool,4.1,7,1,2,0,65,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Robertson
Giovani Lo Celso,MID,Spurs,0.0,4,0,0,0,50,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Celso
Jeffrey Schlupp,MID,Crystal Palace,6.0,17,1,3,0,50,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Schlupp
Alex Iwobi,MID,Everton,10.6,10,1,2,0,55,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Iwobi
Cody Gakpo,FWD,Liverpool,2.1,7,1,2,0,75,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Gakpo
Nicolas Jackson,FWD,Chelsea,0.0,11,1,1,0,70,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Jackson
Nikola Vlašić,MID,West Ham,0.0,3,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Vlašić
Adam Lallana,MID,Brighton,0.0,12,0,0,0,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Lallana
Hugo Bueno López,DEF,Wolves,3.4,14,0,1,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,López
Alphonse Areola,GK,West Ham,2.1,3,1,3,0,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Areola
Alisson Ramses Becker,GK,Liverpool,2.6,7,1,3,0,55,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Becker
Pape Matar Sarr,MID,Spurs,3.0,4,0,1,0,45,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Sarr
Aribim Pepple,FWD,Luton,0.0,5,0,0,0,45,False,,,,,2.894736842105263,Pepple
Matt Doherty,DEF,Wolves,0.0,14,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,Doherty
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.0,14,0,0,0,55,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,Guedes
Ellis Simms,FWD,Everton,0.0,10,0,0,0,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Simms
Jonathan Castro Otto,DEF,Wolves,0.0,14,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8421052631578947,Otto
Taiwo Awoniyi,FWD,Nott'm Forest,6.8,1,0,7,0,65,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Awoniyi
Mads Roerslev Rasmussen,DEF,Brentford,0.5,18,0,1,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Rasmussen
Calvin Bassey,DEF,Fulham,0.0,9,0,0,0,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Bassey
Konstantinos Tsimikas,DEF,Liverpool,0.0,7,0,0,0,45,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Tsimikas
Mahmoud Dahoud,MID,Brighton,0.0,12,1,3,0,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Dahoud
Ian Maatsen,MID,Chelsea,0.5,11,0,1,0,55,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Maatsen
Max Lowe,DEF,Sheffield Utd,3.8,8,1,2,0,45,True,,,,,2.8684210526315788,Lowe
Joe Whitworth,GK,Crystal Palace,0.0,17,0,0,0,40,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Whitworth
Thomas Cannon,FWD,Everton,0.0,10,0,0,0,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Cannon
Hannibal Mejbri,MID,Man Utd,0.0,20,0,0,0,45,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Mejbri
Boubacar Kamara,MID,Aston Villa,3.1,15,1,2,0,50,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Kamara
Andrey Nascimento dos Santos,MID,Chelsea,0.0,11,0,0,0,45,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Santos
Loris Karius,GK,Newcastle,0.0,2,0,0,0,40,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Karius
Bart Verbruggen,GK,Brighton,0.0,12,0,0,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Verbruggen
Tahith Chong,MID,Luton,0.9,5,1,2,0,50,False,,,,,2.894736842105263,Chong
Morgan Sanson,MID,Aston Villa,0.0,15,0,0,0,45,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Sanson
Bernd Leno,GK,Fulham,7.5,9,1,12,0,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Leno
Josh Dasilva,MID,Brentford,0.0,18,0,0,0,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Dasilva
Josh Bowler,MID,Nott'm Forest,0.0,1,0,0,0,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Bowler
Oleksandr Zinchenko,DEF,Arsenal,0.0,16,0,0,0,50,True,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Zinchenko
Tyrese Francois,MID,Fulham,0.0,9,0,0,0,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Francois
Callum Wilson,FWD,Newcastle,10.6,2,0,5,0,80,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Wilson
Allan Saint-Maximin,MID,Newcastle,0.0,2,0,0,0,60,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8157894736842106,Saint-Maximin
Zeki Amdouni,FWD,Burnley,0.0,13,1,2,0,55,True,,,,,2.736842105263157,Amdouni
Steven Alzate,MID,Brighton,0.0,12,0,0,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.763157894736842,Alzate
Jóhann Berg Gudmundsson,MID,Burnley,0.0,13,0,0,0,50,True,,,,,2.736842105263157,Gudmundsson
Keinan Davis,FWD,Aston Villa,0.0,15,0,0,0,50,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.8157894736842106,Davis
Bruno Borges Fernandes,MID,Man Utd,7.8,20,1,3,0,85,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Fernandes
